order_item_id,order_id,product_id,quantity,unit_price,line_total
41380,21783,114,2,39.36,78.72
41381,21784,141,1,84.88,84.88
41382,21784,15,2,368.81,737.62
41383,21784,8,1,78.4,78.4
41384,21785,121,2,217.45,434.9
41385,21786,198,1,43.37,43.37
41386,21787,157,1,172.5,172.5
41387,21787,100,1,1019.46,1019.46
41388,21788,95,1,1020.04,1020.04
41389,21789,111,1,623.63,623.63
41390,21790,189,3,214.6,643.8
41391,21791,44,3,14.55,43.65
41392,21791,164,2,8.79,17.58
41393,21792,109,1,182.13,182.13
41394,21792,153,1,22.04,22.04
41395,21793,98,2,54.42,108.84
41396,21793,76,2,5.76,11.52
41397,21793,123,2,201.13,402.26
41398,21793,74,3,384.05,1152.15
41399,21794,145,1,82.32,82.32
41400,21794,118,2,47.07,94.14
41401,21794,112,2,5.61,11.22
41402,21795,182,1,63.5,63.5
41403,21795,156,3,257.19,771.57
41404,21796,190,1,133.95,133.95
41405,21796,54,1,154.88,154.88
41406,21796,133,1,16.05,16.05
41407,21797,168,3,69.07,207.21
41408,21797,120,3,49.65,148.95
41409,21798,49,1,65.02,65.02
41410,21798,200,2,92.13,184.26
41411,21798,9,1,37.92,37.92
41412,21799,79,1,20.99,20.99
41413,21800,32,1,799.58,799.58
41414,21800,37,3,55.31,165.93
41415,21800,99,2,33.83,67.66
41416,21801,63,1,296.8,296.8
41417,21802,41,1,20.7,20.7
41418,21802,58,1,848.05,848.05
41419,21802,38,1,85.57,85.57
41420,21803,189,1,214.6,214.6
41421,21803,190,1,133.95,133.95
41422,21803,42,1,26.29,26.29
41423,21804,122,2,66.45,132.9
41424,21805,35,2,5.78,11.56
41425,21805,27,3,91.82,275.46
41426,21806,77,2,333.97,667.94
41427,21806,86,1,128.18,128.18
41428,21806,52,2,974.94,1949.88
41429,21807,195,2,20.59,41.18
41430,21808,163,2,36.38,72.76
41431,21808,186,2,106.02,212.04
41432,21809,150,1,103.36,103.36
41433,21809,11,1,28.55,28.55
41434,21809,58,2,848.05,1696.1
41435,21809,12,1,49.52,49.52
41436,21810,143,1,68.92,68.92
41437,21811,35,2,5.78,11.56
41438,21811,20,2,38.23,76.46
41439,21812,177,1,16.91,16.91
41440,21813,179,1,13.23,13.23
41441,21814,107,2,45.49,90.98
41442,21815,5,1,221.9,221.9
41443,21815,160,1,241.54,241.54
41444,21815,2,1,280.62,280.62
41445,21816,196,2,117.5,235.0
41446,21817,133,1,16.05,16.05
41447,21817,6,2,282.19,564.38
41448,21818,40,3,8.06,24.18
41449,21818,35,1,5.78,5.78
41450,21818,132,2,274.04,548.08
41451,21819,189,1,193.14,193.14
41452,21819,155,2,24.59,49.18
41453,21820,33,1,179.86,179.86
41454,21820,131,2,18.21,36.42
41455,21821,89,3,51.13,153.39
41456,21822,56,2,50.51,101.02
41457,21822,171,3,31.62,94.86
41458,21822,10,2,153.83,307.66
41459,21822,28,1,81.11,81.11
41460,21823,22,1,38.99,38.99
41461,21823,13,1,48.11,48.11
41462,21824,39,1,101.13,101.13
41463,21825,14,1,65.83,65.83
41464,21826,64,1,16.92,16.92
41465,21826,8,1,78.4,78.4
41466,21826,98,1,54.42,54.42
41467,21826,6,2,282.19,564.38
41468,21827,26,2,69.9,139.8
41469,21827,108,3,94.88,284.64
41470,21827,163,1,32.74,32.74
41471,21828,56,1,50.51,50.51
41472,21829,5,1,221.9,221.9
41473,21829,42,2,23.66,47.32
41474,21830,34,1,70.71,70.71
41475,21831,70,2,8.65,17.3
41476,21831,113,1,213.82,213.82
41477,21832,122,3,66.45,199.35
41478,21833,1,1,15.79,15.79
41479,21833,96,1,97.96,97.96
41480,21833,193,2,18.07,36.14
41481,21834,35,2,5.78,11.56
41482,21834,40,1,7.25,7.25
41483,21834,91,1,36.36,36.36
41484,21834,46,1,186.91,186.91
41485,21835,195,1,20.59,20.59
41486,21836,101,2,98.63,197.26
41487,21836,159,2,87.96,175.92
41488,21837,7,2,40.58,81.16
41489,21838,45,2,76.99,153.98
41490,21838,56,1,40.41,40.41
41491,21839,194,1,22.41,22.41
41492,21839,16,2,114.65,229.3
41493,21840,199,1,35.92,35.92
41494,21840,145,1,82.32,82.32
41495,21841,117,2,194.72,389.44
41496,21841,180,2,62.8,125.6
41497,21842,140,2,11.81,23.62
41498,21842,159,1,87.96,87.96
41499,21842,162,2,292.57,585.14
41500,21842,57,1,668.75,668.75
41501,21843,177,1,16.91,16.91
41502,21843,183,2,58.55,117.1
41503,21844,22,1,38.99,38.99
41504,21844,57,1,668.75,668.75
41505,21845,157,1,172.5,172.5
41506,21845,9,2,37.92,75.84
41507,21846,74,1,345.65,345.65
41508,21846,115,2,37.64,75.28
41509,21846,37,1,61.46,61.46
41510,21846,105,1,257.72,257.72
41511,21847,97,1,83.76,83.76
41512,21847,75,1,32.22,32.22
41513,21847,142,1,1168.43,1168.43
41514,21847,92,1,717.73,717.73
41515,21848,85,1,12.01,12.01
41516,21848,139,1,23.98,23.98
41517,21849,15,1,368.81,368.81
41518,21849,139,2,23.98,47.96
41519,21849,51,2,764.02,1528.04
41520,21849,94,1,24.33,24.33
41521,21850,29,3,45.35,136.05
41522,21850,192,1,7.76,7.76
41523,21851,16,3,114.65,343.95
41524,21852,129,1,118.57,118.57
41525,21853,104,1,16.21,16.21
41526,21853,49,1,65.02,65.02
41527,21853,90,1,96.78,96.78
41528,21854,102,3,184.61,553.83
41529,21854,73,2,4.08,8.16
41530,21854,103,3,100.95,302.85
41531,21855,97,2,83.76,167.52
41532,21855,170,1,62.43,62.43
41533,21856,22,3,38.99,116.97
41534,21856,152,1,109.89,109.89
41535,21856,82,1,168.72,168.72
41536,21857,162,1,292.57,292.57
41537,21857,39,1,101.13,101.13
41538,21857,68,1,32.64,32.64
41539,21857,50,1,15.97,15.97
41540,21858,28,1,81.11,81.11
41541,21858,6,1,282.19,282.19
41542,21859,149,2,17.92,35.84
41543,21859,172,1,11.1,11.1
41544,21860,175,3,16.63,49.89
41545,21861,20,2,38.23,76.46
41546,21862,21,2,94.98,189.96
41547,21863,126,2,21.77,43.54
41548,21863,23,1,276.26,276.26
41549,21864,35,2,5.2,10.4
41550,21864,137,1,8.73,8.73
41551,21865,51,3,687.62,2062.86
41552,21866,19,3,134.81,404.43
41553,21866,88,1,219.65,219.65
41554,21866,110,3,562.72,1688.16
41555,21866,109,2,182.13,364.26
41556,21867,195,1,18.53,18.53
41557,21867,90,1,96.78,96.78
41558,21867,60,1,260.25,260.25
41559,21868,121,3,217.45,652.35
41560,21869,66,2,1042.18,2084.36
41561,21870,61,1,83.95,83.95
41562,21870,5,2,221.9,443.8
41563,21871,144,2,20.5,41.0
41564,21871,60,1,260.25,260.25
41565,21871,136,2,27.57,55.14
41566,21872,27,2,82.64,165.28
41567,21873,99,2,33.83,67.66
41568,21873,131,1,22.76,22.76
41569,21874,10,1,153.83,153.83
41570,21875,40,3,8.06,24.18
41571,21876,140,1,14.76,14.76
41572,21876,47,1,280.56,280.56
41573,21877,27,1,91.82,91.82
41574,21877,3,3,388.25,1164.75
41575,21878,185,1,157.0,157.0
41576,21879,123,3,201.13,603.39
41577,21879,126,1,21.77,21.77
41578,21879,178,2,131.53,263.06
41579,21879,197,1,109.06,109.06
41580,21880,81,3,103.81,311.43
41581,21880,117,2,194.72,389.44
41582,21881,63,3,296.8,890.4
41583,21882,157,2,172.5,345.0
41584,21882,15,2,368.81,737.62
41585,21883,30,1,375.61,375.61
41586,21884,163,2,36.38,72.76
41587,21885,69,2,281.9,563.8
41588,21886,75,1,35.8,35.8
41589,21887,38,1,85.57,85.57
41590,21887,85,1,12.01,12.01
41591,21887,58,2,848.05,1696.1
41592,21888,27,3,91.82,275.46
41593,21888,77,1,333.97,333.97
41594,21888,189,1,214.6,214.6
41595,21889,3,2,388.25,776.5
41596,21890,121,2,195.7,391.4
41597,21890,192,1,7.76,7.76
41598,21891,13,1,48.11,48.11
41599,21892,17,1,133.14,133.14
41600,21893,133,2,16.05,32.1
41601,21894,104,1,16.21,16.21
41602,21895,155,3,24.59,73.77
41603,21896,169,1,35.48,35.48
41604,21896,3,1,388.25,388.25
41605,21896,57,2,668.75,1337.5
41606,21896,59,1,1024.18,1024.18
41607,21897,137,2,8.73,17.46
41608,21898,177,2,16.91,33.82
41609,21898,12,2,49.52,99.04
41610,21899,134,1,22.43,22.43
41611,21900,112,1,5.61,5.61
41612,21900,165,2,74.92,149.84
41613,21900,38,1,77.01,77.01
41614,21901,151,1,22.22,22.22
41615,21901,13,2,48.11,96.22
41616,21901,113,3,267.27,801.81
41617,21902,68,3,32.64,97.92
41618,21902,1,3,15.79,47.37
41619,21903,79,2,23.32,46.64
41620,21903,99,3,33.83,101.49
41621,21903,179,1,13.23,13.23
41622,21904,81,1,103.81,103.81
41623,21904,35,1,5.78,5.78
41624,21905,34,1,70.71,70.71
41625,21906,18,1,307.15,307.15
41626,21906,99,2,33.83,67.66
41627,21906,79,1,23.32,23.32
41628,21907,108,1,105.42,105.42
41629,21907,120,1,49.65,49.65
41630,21907,172,1,11.1,11.1
41631,21907,141,2,84.88,169.76
41632,21908,104,3,14.59,43.77
41633,21908,122,1,66.45,66.45
41634,21908,123,2,201.13,402.26
41635,21908,24,1,61.51,61.51
41636,21909,154,1,53.19,53.19
41637,21910,186,1,106.02,106.02
41638,21911,117,1,194.72,194.72
41639,21912,127,1,128.93,128.93
41640,21912,52,2,974.94,1949.88
41641,21912,175,1,16.63,16.63
41642,21913,111,3,623.63,1870.89
41643,21913,68,3,32.64,97.92
41644,21913,40,2,8.06,16.12
41645,21913,180,2,62.8,125.6
41646,21914,20,1,38.23,38.23
41647,21914,116,1,46.78,46.78
41648,21915,7,1,40.58,40.58
41649,21916,118,1,42.36,42.36
41650,21916,59,1,819.34,819.34
41651,21917,133,1,16.05,16.05
41652,21918,27,1,91.82,91.82
41653,21919,73,1,5.1,5.1
41654,21919,132,3,274.04,822.12
41655,21919,17,1,133.14,133.14
41656,21920,74,2,384.05,768.1
41657,21920,73,1,5.1,5.1
41658,21921,80,2,320.66,641.32
41659,21921,103,1,112.17,112.17
41660,21922,192,2,7.76,15.52
41661,21922,199,1,35.92,35.92
41662,21922,184,1,121.62,121.62
41663,21923,111,1,561.27,561.27
41664,21923,137,1,8.73,8.73
41665,21923,105,2,257.72,515.44
41666,21924,198,1,43.37,43.37
41667,21924,115,2,37.64,75.28
41668,21924,103,2,112.17,224.34
41669,21924,147,2,88.36,176.72
41670,21925,144,1,20.5,20.5
41671,21926,89,1,51.13,51.13
41672,21926,173,2,57.91,115.82
41673,21926,113,1,267.27,267.27
41674,21926,194,2,22.41,44.82
41675,21927,189,1,214.6,214.6
41676,21927,195,2,18.53,37.06
41677,21928,134,1,22.43,22.43
41678,21929,174,1,37.33,37.33
41679,21930,31,1,38.52,38.52
41680,21930,122,1,66.45,66.45
41681,21930,97,2,83.76,167.52
41682,21931,20,3,38.23,114.69
41683,21932,116,2,46.78,93.56
41684,21932,78,2,43.15,86.3
41685,21932,166,2,53.61,107.22
41686,21933,120,1,49.65,49.65
41687,21934,73,3,5.1,15.3
41688,21935,71,1,135.82,135.82
41689,21935,93,3,374.62,1123.86
41690,21935,103,2,112.17,224.34
41691,21936,184,1,121.62,121.62
41692,21936,66,2,1042.18,2084.36
41693,21937,120,1,49.65,49.65
41694,21937,46,3,186.91,560.73
41695,21938,40,1,8.06,8.06
41696,21938,115,1,37.64,37.64
41697,21938,32,1,639.66,639.66
41698,21939,185,1,157.0,157.0
41699,21940,55,3,53.49,160.47
41700,21940,187,2,104.22,208.44
41701,21941,119,2,57.9,115.8
41702,21941,127,2,128.93,257.86
41703,21942,2,2,280.62,561.24
41704,21943,65,2,80.12,160.24
41705,21944,134,2,22.43,44.86
41706,21945,155,3,24.59,73.77
41707,21946,47,1,280.56,280.56
41708,21946,63,2,296.8,593.6
41709,21947,133,2,16.05,32.1
41710,21948,79,2,23.32,46.64
41711,21948,103,3,112.17,336.51
41712,21948,32,2,799.58,1599.16
41713,21949,120,1,49.65,49.65
41714,21950,135,1,31.38,31.38
41715,21950,20,1,38.23,38.23
41716,21950,33,2,179.86,359.72
41717,21951,59,2,1024.18,2048.36
41718,21952,11,2,28.55,57.1
41719,21953,55,2,53.49,106.98
41720,21953,167,2,28.38,56.76
41721,21953,170,2,62.43,124.86
41722,21954,67,2,105.81,211.62
41723,21955,75,1,35.8,35.8
41724,21956,115,1,37.64,37.64
41725,21956,112,2,5.05,10.1
41726,21956,113,2,267.27,534.54
41727,21957,116,1,46.78,46.78
41728,21958,113,2,267.27,534.54
41729,21959,191,3,18.53,55.59
41730,21959,193,2,18.07,36.14
41731,21960,61,2,83.95,167.9
41732,21960,88,2,219.65,439.3
41733,21960,32,2,799.58,1599.16
41734,21961,32,1,799.58,799.58
41735,21961,88,2,219.65,439.3
41736,21962,156,3,257.19,771.57
41737,21963,167,1,28.38,28.38
41738,21963,30,2,375.61,751.22
41739,21963,173,1,72.39,72.39
41740,21963,39,2,101.13,202.26
41741,21964,2,1,280.62,280.62
41742,21964,141,2,84.88,169.76
41743,21965,29,3,45.35,136.05
41744,21965,81,1,103.81,103.81
41745,21965,138,1,69.62,69.62
41746,21965,39,2,101.13,202.26
41747,21966,167,3,28.38,85.14
41748,21967,19,3,134.81,404.43
41749,21967,109,1,182.13,182.13
41750,21968,143,2,68.92,137.84
41751,21968,148,2,20.52,41.04
41752,21968,13,3,48.11,144.33
41753,21969,146,1,31.11,31.11
41754,21969,64,2,16.92,33.84
41755,21970,11,2,28.55,57.1
41756,21971,31,1,38.52,38.52
41757,21972,118,2,47.07,94.14
41758,21972,90,2,96.78,193.56
41759,21973,184,1,121.62,121.62
41760,21973,94,3,24.33,72.99
41761,21974,42,2,26.29,52.58
41762,21975,73,1,5.1,5.1
41763,21975,186,2,106.02,212.04
41764,21975,84,1,532.99,532.99
41765,21975,56,3,50.51,151.53
41766,21976,140,2,14.76,29.52
41767,21977,177,1,16.91,16.91
41768,21977,195,3,20.59,61.77
41769,21978,190,1,120.56,120.56
41770,21979,88,1,197.68,197.68
41771,21979,80,3,320.66,961.98
41772,21980,52,2,974.94,1949.88
41773,21981,114,1,39.36,39.36
41774,21982,150,2,103.36,206.72
41775,21983,175,2,16.63,33.26
41776,21983,132,1,274.04,274.04
41777,21983,20,2,34.41,68.82
41778,21983,183,1,58.55,58.55
41779,21984,31,1,38.52,38.52
41780,21984,26,2,77.67,155.34
41781,21985,73,3,5.1,15.3
41782,21985,133,1,16.05,16.05
41783,21986,176,1,214.93,214.93
41784,21987,153,2,22.04,44.08
41785,21987,187,1,104.22,104.22
41786,21987,118,1,47.07,47.07
41787,21988,91,2,36.36,72.72
41788,21989,52,2,974.94,1949.88
41789,21990,174,2,37.33,74.66
41790,21990,171,1,39.53,39.53
41791,21990,109,2,182.13,364.26
41792,21990,147,3,70.69,212.07
41793,21991,175,1,16.63,16.63
41794,21991,42,1,26.29,26.29
41795,21992,17,2,133.14,266.28
41796,21992,104,3,16.21,48.63
41797,21992,22,1,38.99,38.99
41798,21993,135,2,25.1,50.2
41799,21993,78,2,43.15,86.3
41800,21993,166,2,53.61,107.22
41801,21994,198,1,43.37,43.37
41802,21995,182,1,63.5,63.5
41803,21995,175,2,16.63,33.26
41804,21995,168,1,69.07,69.07
41805,21996,105,1,231.95,231.95
41806,21997,125,1,26.68,26.68
41807,21998,70,1,8.65,8.65
41808,21999,61,2,83.95,167.9
41809,22000,116,1,46.78,46.78
41810,22000,172,1,11.1,11.1
41811,22001,21,1,94.98,94.98
41812,22001,59,1,1024.18,1024.18
41813,22001,174,2,33.6,67.2
41814,22001,172,2,11.1,22.2
41815,22002,113,3,267.27,801.81
41816,22003,154,1,53.19,53.19
41817,22004,96,1,97.96,97.96
41818,22004,20,2,38.23,76.46
41819,22005,158,1,69.07,69.07
41820,22005,186,2,106.02,212.04
41821,22006,23,2,276.26,552.52
41822,22006,97,1,83.76,83.76
41823,22006,133,2,16.05,32.1
41824,22007,42,1,26.29,26.29
41825,22008,15,1,368.81,368.81
41826,22009,117,1,194.72,194.72
41827,22010,2,1,280.62,280.62
41828,22010,15,1,368.81,368.81
41829,22011,66,1,1042.18,1042.18
41830,22012,99,1,33.83,33.83
41831,22012,200,2,92.13,184.26
41832,22013,133,1,16.05,16.05
41833,22013,24,1,61.51,61.51
41834,22013,173,1,65.15,65.15
41835,22014,109,1,182.13,182.13
41836,22014,119,2,57.9,115.8
41837,22014,178,1,131.53,131.53
41838,22015,168,1,69.07,69.07
41839,22016,30,1,375.61,375.61
41840,22017,50,1,15.97,15.97
41841,22017,71,1,135.82,135.82
41842,22017,80,2,320.66,641.32
41843,22017,138,1,69.62,69.62
41844,22018,89,2,46.02,92.04
41845,22018,164,3,8.79,26.37
41846,22019,51,1,764.02,764.02
41847,22019,173,1,72.39,72.39
41848,22019,89,1,51.13,51.13
41849,22020,182,1,63.5,63.5
41850,22020,43,3,8.83,26.49
41851,22021,55,1,53.49,53.49
41852,22021,137,1,8.73,8.73
41853,22021,197,1,109.06,109.06
41854,22022,145,3,82.32,246.96
41855,22022,64,2,15.23,30.46
41856,22023,170,1,62.43,62.43
41857,22024,200,2,92.13,184.26
41858,22024,98,2,54.42,108.84
41859,22024,25,2,71.99,143.98
41860,22025,15,3,368.81,1106.43
41861,22025,165,3,74.92,224.76
41862,22025,142,1,1168.43,1168.43
41863,22026,68,1,32.64,32.64
41864,22026,89,3,51.13,153.39
41865,22026,33,1,179.86,179.86
41866,22026,14,1,65.83,65.83
41867,22027,85,2,12.01,24.02
41868,22027,178,1,131.53,131.53
41869,22028,162,1,292.57,292.57
41870,22028,29,3,45.35,136.05
41871,22028,58,1,848.05,848.05
41872,22029,123,3,201.13,603.39
41873,22030,57,1,668.75,668.75
41874,22030,9,1,37.92,37.92
41875,22030,146,2,31.11,62.22
41876,22031,9,3,37.92,113.76
41877,22031,124,2,304.81,609.62
41878,22031,25,1,89.99,89.99
41879,22032,76,2,6.4,12.8
41880,22032,161,1,62.05,62.05
41881,22032,87,1,6.4,6.4
41882,22033,49,1,65.02,65.02
41883,22033,141,2,84.88,169.76
41884,22033,64,1,16.92,16.92
41885,22034,31,3,38.52,115.56
41886,22034,59,3,1024.18,3072.54
41887,22034,169,3,35.48,106.44
41888,22034,1,2,15.79,31.58
41889,22035,159,2,70.37,140.74
41890,22036,116,2,46.78,93.56
41891,22037,162,1,292.57,292.57
41892,22038,173,1,72.39,72.39
41893,22038,109,3,182.13,546.39
41894,22039,46,3,186.91,560.73
41895,22039,157,3,172.5,517.5
41896,22040,152,1,98.9,98.9
41897,22040,181,1,125.44,125.44
41898,22040,32,2,799.58,1599.16
41899,22040,67,2,105.81,211.62
41900,22041,14,1,65.83,65.83
41901,22041,12,3,49.52,148.56
41902,22041,63,2,296.8,593.6
41903,22042,146,2,31.11,62.22
41904,22042,162,2,292.57,585.14
41905,22043,53,1,58.73,58.73
41906,22044,26,1,77.67,77.67
41907,22045,197,2,109.06,218.12
41908,22046,68,1,32.64,32.64
41909,22046,149,3,17.92,53.76
41910,22047,57,2,668.75,1337.5
41911,22048,97,3,83.76,251.28
41912,22048,84,1,532.99,532.99
41913,22048,14,1,65.83,65.83
41914,22049,137,1,8.73,8.73
41915,22049,170,1,62.43,62.43
41916,22050,190,1,133.95,133.95
41917,22051,52,3,974.94,2924.82
41918,22051,137,1,8.73,8.73
41919,22052,167,2,28.38,56.76
41920,22052,42,3,26.29,78.87
41921,22053,17,1,133.14,133.14
41922,22054,111,1,623.63,623.63
41923,22054,139,3,23.98,71.94
41924,22055,18,1,307.15,307.15
41925,22056,192,1,7.76,7.76
41926,22056,28,1,81.11,81.11
41927,22056,177,2,16.91,33.82
41928,22056,194,3,22.41,67.23
41929,22057,6,1,282.19,282.19
41930,22058,48,3,20.82,62.46
41931,22059,134,1,22.43,22.43
41932,22060,108,2,105.42,210.84
41933,22061,48,1,20.82,20.82
41934,22061,78,1,43.15,43.15
41935,22062,85,3,12.01,36.03
41936,22063,157,1,172.5,172.5
41937,22064,191,1,16.68,16.68
41938,22065,70,2,6.92,13.84
41939,22065,75,1,35.8,35.8
41940,22066,112,1,5.61,5.61
41941,22066,87,3,6.4,19.2
41942,22066,155,2,24.59,49.18
41943,22067,84,2,532.99,1065.98
41944,22067,168,3,62.16,186.48
41945,22068,91,1,36.36,36.36
41946,22068,124,3,304.81,914.43
41947,22069,38,1,68.46,68.46
41948,22070,185,2,157.0,314.0
41949,22070,200,2,73.7,147.4
41950,22070,137,2,8.73,17.46
41951,22070,48,1,20.82,20.82
41952,22071,189,2,214.6,429.2
41953,22071,119,1,57.9,57.9
41954,22072,48,2,20.82,41.64
41955,22073,75,1,35.8,35.8
41956,22074,30,1,375.61,375.61
41957,22074,192,1,7.76,7.76
41958,22074,158,2,69.07,138.14
41959,22075,15,1,368.81,368.81
41960,22075,99,2,33.83,67.66
41961,22075,70,2,8.65,17.3
41962,22076,75,1,35.8,35.8
41963,22077,39,2,101.13,202.26
41964,22078,177,3,16.91,50.73
41965,22078,137,1,8.73,8.73
41966,22078,29,1,36.28,36.28
41967,22079,183,1,58.55,58.55
41968,22080,6,1,282.19,282.19
41969,22080,104,2,16.21,32.42
41970,22080,45,3,69.29,207.87
41971,22080,151,3,22.22,66.66
41972,22081,83,1,317.13,317.13
41973,22082,54,3,154.88,464.64
41974,22082,172,2,11.1,22.2
41975,22082,101,3,98.63,295.89
41976,22083,147,3,88.36,265.08
41977,22083,22,2,38.99,77.98
41978,22084,60,1,260.25,260.25
41979,22085,1,1,15.79,15.79
41980,22086,183,2,58.55,117.1
41981,22086,148,1,20.52,20.52
41982,22087,120,2,49.65,99.3
41983,22088,16,2,114.65,229.3
41984,22088,89,1,51.13,51.13
41985,22089,32,1,799.58,799.58
41986,22089,152,2,109.89,219.78
41987,22090,15,2,368.81,737.62
41988,22090,97,1,83.76,83.76
41989,22091,186,3,106.02,318.06
41990,22091,90,1,96.78,96.78
41991,22092,54,1,154.88,154.88
41992,22093,115,3,37.64,112.92
41993,22093,167,1,28.38,28.38
41994,22093,199,1,28.74,28.74
41995,22094,44,3,14.55,43.65
41996,22094,147,2,88.36,176.72
41997,22095,140,1,14.76,14.76
41998,22095,19,2,134.81,269.62
41999,22096,37,1,61.46,61.46
42000,22096,59,1,1024.18,1024.18
42001,22096,7,1,40.58,40.58
42002,22097,60,1,260.25,260.25
42003,22097,22,3,38.99,116.97
42004,22098,189,1,214.6,214.6
42005,22098,66,2,1042.18,2084.36
42006,22098,29,1,45.35,45.35
42007,22099,87,2,5.76,11.52
42008,22099,79,1,23.32,23.32
42009,22099,86,3,128.18,384.54
42010,22100,52,1,974.94,974.94
42011,22100,121,1,217.45,217.45
42012,22100,165,1,74.92,74.92
42013,22100,133,2,16.05,32.1
42014,22101,135,1,31.38,31.38
42015,22102,38,1,85.57,85.57
42016,22103,83,1,285.42,285.42
42017,22104,32,1,799.58,799.58
42018,22104,112,2,5.05,10.1
42019,22105,18,1,307.15,307.15
42020,22106,178,1,131.53,131.53
42021,22107,31,1,38.52,38.52
42022,22107,2,1,280.62,280.62
42023,22108,28,1,81.11,81.11
42024,22108,151,1,22.22,22.22
42025,22109,88,3,219.65,658.95
42026,22110,128,2,550.25,1100.5
42027,22110,155,1,24.59,24.59
42028,22111,166,3,42.89,128.67
42029,22112,37,1,49.17,49.17
42030,22113,200,1,92.13,92.13
42031,22114,55,3,53.49,160.47
42032,22114,15,3,368.81,1106.43
42033,22115,148,2,20.52,41.04
42034,22115,182,1,63.5,63.5
42035,22116,98,3,54.42,163.26
42036,22117,163,1,36.38,36.38
42037,22118,57,1,668.75,668.75
42038,22119,140,3,14.76,44.28
42039,22120,92,1,717.73,717.73
42040,22120,38,2,85.57,171.14
42041,22120,199,2,35.92,71.84
42042,22120,100,2,1019.46,2038.92
42043,22121,63,2,296.8,593.6
42044,22122,24,3,61.51,184.53
42045,22123,177,2,16.91,33.82
42046,22124,78,2,43.15,86.3
42047,22124,82,2,168.72,337.44
42048,22125,126,1,21.77,21.77
42049,22125,34,2,63.64,127.28
42050,22125,154,2,53.19,106.38
42051,22125,42,3,26.29,78.87
42052,22126,17,1,133.14,133.14
42053,22126,59,1,1024.18,1024.18
42054,22126,82,2,168.72,337.44
42055,22127,114,1,39.36,39.36
42056,22127,13,1,48.11,48.11
42057,22128,22,1,38.99,38.99
42058,22129,186,3,106.02,318.06
42059,22129,152,1,109.89,109.89
42060,22130,96,1,97.96,97.96
42061,22130,105,1,257.72,257.72
42062,22130,169,1,35.48,35.48
42063,22131,155,1,24.59,24.59
42064,22131,79,2,23.32,46.64
42065,22132,183,1,58.55,58.55
42066,22133,166,2,53.61,107.22
42067,22133,40,1,8.06,8.06
42068,22133,197,3,109.06,327.18
42069,22134,93,3,337.16,1011.48
42070,22135,110,1,562.72,562.72
42071,22135,172,2,11.1,22.2
42072,22135,116,2,46.78,93.56
42073,22135,51,3,764.02,2292.06
42074,22136,26,3,77.67,233.01
42075,22136,19,1,134.81,134.81
42076,22136,175,3,16.63,49.89
42077,22137,1,1,15.79,15.79
42078,22138,53,1,58.73,58.73
42079,22138,83,1,317.13,317.13
42080,22139,107,2,45.49,90.98
42081,22139,85,3,12.01,36.03
42082,22140,148,2,20.52,41.04
42083,22141,148,1,20.52,20.52
42084,22141,105,1,257.72,257.72
42085,22142,131,1,22.76,22.76
42086,22143,139,3,23.98,71.94
42087,22143,160,2,241.54,483.08
42088,22144,199,2,35.92,71.84
42089,22144,17,2,133.14,266.28
42090,22144,97,2,83.76,167.52
42091,22145,187,3,104.22,312.66
42092,22146,93,2,374.62,749.24
42093,22146,9,2,37.92,75.84
42094,22147,155,2,24.59,49.18
42095,22148,198,2,43.37,86.74
42096,22148,179,1,13.23,13.23
42097,22148,6,3,282.19,846.57
42098,22149,93,1,374.62,374.62
42099,22150,59,3,1024.18,3072.54
42100,22150,13,1,48.11,48.11
42101,22151,150,2,103.36,206.72
42102,22152,189,2,214.6,429.2
42103,22153,2,2,280.62,561.24
42104,22153,12,1,39.62,39.62
42105,22154,104,1,16.21,16.21
42106,22154,103,1,112.17,112.17
42107,22154,127,1,128.93,128.93
42108,22155,72,2,500.56,1001.12
42109,22156,169,2,35.48,70.96
42110,22156,49,1,65.02,65.02
42111,22157,7,1,40.58,40.58
42112,22157,103,3,112.17,336.51
42113,22157,156,2,205.75,411.5
42114,22158,156,3,257.19,771.57
42115,22158,74,1,384.05,384.05
42116,22158,49,1,58.52,58.52
42117,22159,37,1,61.46,61.46
42118,22159,28,3,81.11,243.33
42119,22160,15,1,368.81,368.81
42120,22160,178,1,131.53,131.53
42121,22160,175,1,16.63,16.63
42122,22161,150,1,103.36,103.36
42123,22161,101,3,98.63,295.89
42124,22162,40,1,7.25,7.25
42125,22163,141,1,84.88,84.88
42126,22163,155,3,24.59,73.77
42127,22163,70,2,8.65,17.3
42128,22164,116,1,46.78,46.78
42129,22164,167,1,28.38,28.38
42130,22165,3,2,388.25,776.5
42131,22165,84,1,532.99,532.99
42132,22165,4,1,355.24,355.24
42133,22165,77,1,333.97,333.97
42134,22166,111,2,623.63,1247.26
42135,22167,158,1,69.07,69.07
42136,22167,152,1,109.89,109.89
42137,22167,62,1,389.89,389.89
42138,22167,174,1,37.33,37.33
42139,22168,133,1,12.84,12.84
42140,22169,101,1,98.63,98.63
42141,22169,155,2,24.59,49.18
42142,22170,40,1,6.45,6.45
42143,22170,181,2,125.44,250.88
42144,22171,144,1,20.5,20.5
42145,22171,187,3,104.22,312.66
42146,22171,40,3,8.06,24.18
42147,22171,67,2,105.81,211.62
42148,22172,69,2,281.9,563.8
42149,22173,197,1,109.06,109.06
42150,22174,184,1,121.62,121.62
42151,22175,167,1,28.38,28.38
42152,22175,42,1,26.29,26.29
