inventory_id,store_id,product_id,snapshot_date,stock_level,reorder_level
11178,4,136,2026-02-08,39,6
11179,4,48,2026-02-08,132,27
11180,4,138,2026-02-08,78,20
11181,4,160,2026-02-08,47,9
11182,4,15,2026-02-08,36,8
11183,4,77,2026-02-08,112,20
11184,4,69,2026-02-08,79,20
11185,4,189,2026-02-08,80,27
11186,4,191,2026-02-08,34,8
11187,4,183,2026-02-08,126,22
11188,4,29,2026-02-08,109,25
11189,4,83,2026-02-08,59,13
11190,4,143,2026-02-08,63,15
11191,4,199,2026-02-08,73,13
11192,4,101,2026-02-08,81,16
11193,4,179,2026-02-08,108,21
11194,4,140,2026-02-08,134,21
11195,4,67,2026-02-08,74,19
11196,4,36,2026-02-08,59,12
11197,4,7,2026-02-08,93,18
11198,4,100,2026-02-08,83,18
11199,4,142,2026-02-08,32,8
11200,4,54,2026-02-08,53,11
11201,4,124,2026-02-15,42,7
11202,4,38,2026-02-15,57,13
11203,4,5,2026-02-15,27,6
11204,4,139,2026-02-15,140,25
11205,4,18,2026-02-15,84,17
11206,4,146,2026-02-15,25,5
11207,4,178,2026-02-15,116,17
11208,4,91,2026-02-15,138,29
11209,4,84,2026-02-15,57,13
11210,4,111,2026-02-15,149,29
11211,4,135,2026-02-15,121,21
11212,4,112,2026-02-15,86,18
11213,4,9,2026-02-15,32,6
11214,4,170,2026-02-15,21,4
11215,4,26,2026-02-15,93,17
11216,4,52,2026-02-15,76,12
11217,4,152,2026-02-15,34,6
11218,4,13,2026-02-15,88,16
11219,4,107,2026-02-15,92,18
11220,4,114,2026-02-15,134,26
11221,4,158,2026-02-15,38,8
11222,4,96,2026-02-15,25,8
11223,4,92,2026-02-15,116,24
11224,4,63,2026-02-15,110,21
11225,4,79,2026-02-15,114,17
11226,4,75,2026-02-15,85,14
11227,4,27,2026-02-15,118,20
11228,4,6,2026-02-15,118,20
11229,4,166,2026-02-15,133,26
11230,4,53,2026-02-15,44,8
11231,4,25,2026-02-15,117,23
11232,4,195,2026-02-15,92,24
11233,4,154,2026-02-15,117,26
11234,4,182,2026-02-15,36,8
11235,4,71,2026-02-15,142,27
11236,4,104,2026-02-15,95,19
11237,4,44,2026-02-15,67,12
11238,4,28,2026-02-15,114,19
11239,4,11,2026-02-15,49,6
11240,4,97,2026-02-15,108,26
11241,4,122,2026-02-15,84,24
11242,4,171,2026-02-15,38,7
11243,4,98,2026-02-15,64,10
11244,4,198,2026-02-15,140,26
11245,4,86,2026-02-15,128,20
11246,4,174,2026-02-15,18,4
11247,4,172,2026-02-15,92,22
11248,4,42,2026-02-15,110,18
11249,4,193,2026-02-15,30,6
11250,4,150,2026-02-15,104,18
11251,4,155,2026-02-15,110,28
11252,4,72,2026-02-15,177,28
11253,4,132,2026-02-15,24,5
11254,4,66,2026-02-15,35,5
11255,4,123,2026-02-15,56,8
11256,4,78,2026-02-15,92,19
11257,4,45,2026-02-15,76,14
11258,4,12,2026-02-15,148,25
11259,4,76,2026-02-15,63,13
11260,4,49,2026-02-15,61,14
11261,4,43,2026-02-15,112,21
11262,4,102,2026-02-15,125,23
11263,4,110,2026-02-15,38,7
11264,4,89,2026-02-15,58,10
11265,4,87,2026-02-15,181,29
11266,4,162,2026-02-15,72,19
11267,4,192,2026-02-15,38,6
11268,4,85,2026-02-15,32,8
11269,4,95,2026-02-15,25,5
11270,4,197,2026-02-15,115,26
11271,4,65,2026-02-15,94,16
11272,4,176,2026-02-15,84,17
11273,4,1,2026-02-15,87,17
11274,4,55,2026-02-15,46,9
11275,4,19,2026-02-15,87,22
11276,4,20,2026-02-15,44,10
11277,4,50,2026-02-15,77,22
11278,4,34,2026-02-15,94,21
11279,4,46,2026-02-15,159,28
11280,4,40,2026-02-15,65,14
11281,4,2,2026-02-15,71,18
11282,4,14,2026-02-15,23,5
11283,4,35,2026-02-15,56,10
11284,4,105,2026-02-15,132,25
11285,4,153,2026-02-15,19,4
11286,4,127,2026-02-15,110,24
11287,4,16,2026-02-15,190,29
11288,4,120,2026-02-15,148,22
11289,4,144,2026-02-15,135,27
11290,4,188,2026-02-15,103,15
11291,4,37,2026-02-15,142,28
11292,4,113,2026-02-15,50,11
11293,4,165,2026-02-15,39,8
11294,4,109,2026-02-15,103,21
11295,4,180,2026-02-15,52,11
11296,4,10,2026-02-15,48,9
11297,4,186,2026-02-15,104,17
11298,4,22,2026-02-15,129,26
11299,4,21,2026-02-15,52,8
11300,4,106,2026-02-15,94,29
11301,4,74,2026-02-15,33,6
11302,4,116,2026-02-15,126,25
11303,4,149,2026-02-15,104,25
11304,4,82,2026-02-15,112,20
11305,4,30,2026-02-15,120,26
11306,4,133,2026-02-15,118,26
11307,4,185,2026-02-15,142,28
11308,4,196,2026-02-15,90,15
11309,4,167,2026-02-15,90,14
11310,4,39,2026-02-15,63,13
11311,4,137,2026-02-15,133,29
11312,4,90,2026-02-15,125,23
11313,4,173,2026-02-15,28,7
11314,4,68,2026-02-15,118,28
11315,4,58,2026-02-15,130,23
11316,4,168,2026-02-15,82,18
11317,4,88,2026-02-15,60,13
11318,4,136,2026-02-15,34,6
11319,4,48,2026-02-15,131,27
11320,4,138,2026-02-15,115,20
11321,4,160,2026-02-15,40,9
11322,4,15,2026-02-15,56,8
11323,4,77,2026-02-15,100,20
11324,4,69,2026-02-15,101,20
11325,4,189,2026-02-15,181,27
11326,4,191,2026-02-15,44,8
11327,4,183,2026-02-15,108,22
11328,4,29,2026-02-15,137,25
11329,4,83,2026-02-15,68,13
11330,4,143,2026-02-15,78,15
11331,4,199,2026-02-15,60,13
11332,4,101,2026-02-15,78,16
11333,4,179,2026-02-15,130,21
11334,4,140,2026-02-15,90,21
11335,4,67,2026-02-15,94,19
11336,4,36,2026-02-15,75,12
11337,4,7,2026-02-15,91,18
11338,4,100,2026-02-15,101,18
11339,4,142,2026-02-15,41,8
11340,4,54,2026-02-15,57,11
11341,4,124,2026-02-22,36,7
11342,4,38,2026-02-22,60,13
11343,4,5,2026-02-22,29,6
11344,4,139,2026-02-22,113,25
11345,4,18,2026-02-22,68,17
11346,4,146,2026-02-22,21,5
11347,4,178,2026-02-22,92,17
11348,4,91,2026-02-22,130,29
11349,4,84,2026-02-22,70,13
11350,4,111,2026-02-22,174,29
11351,4,135,2026-02-22,67,21
11352,4,112,2026-02-22,105,18
11353,4,9,2026-02-22,37,6
11354,4,170,2026-02-22,16,4
11355,4,26,2026-02-22,88,17
11356,4,52,2026-02-22,67,12
11357,4,152,2026-02-22,31,6
11358,4,13,2026-02-22,91,16
11359,4,107,2026-02-22,63,18
11360,4,114,2026-02-22,127,26
11361,4,158,2026-02-22,41,8
11362,4,96,2026-02-22,47,8
11363,4,92,2026-02-22,110,24
11364,4,63,2026-02-22,109,21
11365,4,79,2026-02-22,90,17
11366,4,75,2026-02-22,57,14
11367,4,27,2026-02-22,89,20
11368,4,6,2026-02-22,96,20
11369,4,166,2026-02-22,148,26
11370,4,53,2026-02-22,37,8
11371,4,25,2026-02-22,103,23
11372,4,195,2026-02-22,137,24
11373,4,154,2026-02-22,147,26
11374,4,182,2026-02-22,30,8
11375,4,71,2026-02-22,112,27
11376,4,104,2026-02-22,91,19
11377,4,44,2026-02-22,79,12
11378,4,28,2026-02-22,107,19
11379,4,11,2026-02-22,37,6
11380,4,97,2026-02-22,120,26
11381,4,122,2026-02-22,100,24
11382,4,171,2026-02-22,36,7
11383,4,98,2026-02-22,46,10
11384,4,198,2026-02-22,131,26
11385,4,86,2026-02-22,105,20
11386,4,174,2026-02-22,17,4
11387,4,172,2026-02-22,101,22
11388,4,42,2026-02-22,88,18
11389,4,193,2026-02-22,31,6
11390,4,150,2026-02-22,95,18
11391,4,155,2026-02-22,106,28
11392,4,72,2026-02-22,180,28
11393,4,132,2026-02-22,33,5
11394,4,66,2026-02-22,28,5
11395,4,123,2026-02-22,38,8
11396,4,78,2026-02-22,86,19
11397,4,45,2026-02-22,92,14
11398,4,12,2026-02-22,113,25
11399,4,76,2026-02-22,63,13
11400,4,49,2026-02-22,70,14
11401,4,43,2026-02-22,99,21
11402,4,102,2026-02-22,115,23
11403,4,110,2026-02-22,30,7
11404,4,89,2026-02-22,37,10
11405,4,87,2026-02-22,164,29
11406,4,162,2026-02-22,104,19
11407,4,192,2026-02-22,39,6
11408,4,85,2026-02-22,42,8
11409,4,95,2026-02-22,31,5
11410,4,197,2026-02-22,126,26
11411,4,65,2026-02-22,75,16
11412,4,176,2026-02-22,87,17
11413,4,1,2026-02-22,69,17
11414,4,55,2026-02-22,41,9
11415,4,19,2026-02-22,92,22
11416,4,20,2026-02-22,49,10
11417,4,50,2026-02-22,105,22
11418,4,34,2026-02-22,116,21
11419,4,46,2026-02-22,156,28
11420,4,40,2026-02-22,73,14
11421,4,2,2026-02-22,105,18
11422,4,14,2026-02-22,24,5
11423,4,35,2026-02-22,43,10
11424,4,105,2026-02-22,125,25
11425,4,153,2026-02-22,21,4
11426,4,127,2026-02-22,112,24
11427,4,16,2026-02-22,159,29
11428,4,120,2026-02-22,104,22
11429,4,144,2026-02-22,116,27
11430,4,188,2026-02-22,64,15
11431,4,37,2026-02-22,161,28
11432,4,113,2026-02-22,61,11
11433,4,165,2026-02-22,43,8
11434,4,109,2026-02-22,97,21
11435,4,180,2026-02-22,58,11
11436,4,10,2026-02-22,53,9
11437,4,186,2026-02-22,92,17
11438,4,22,2026-02-22,145,26
11439,4,21,2026-02-22,37,8
11440,4,106,2026-02-22,161,29
11441,4,74,2026-02-22,39,6
11442,4,116,2026-02-22,118,25
11443,4,149,2026-02-22,143,25
11444,4,82,2026-02-22,85,20
11445,4,30,2026-02-22,142,26
11446,4,133,2026-02-22,125,26
11447,4,185,2026-02-22,127,28
11448,4,196,2026-02-22,92,15
11449,4,167,2026-02-22,74,14
11450,4,39,2026-02-22,80,13
11451,4,137,2026-02-22,166,29
11452,4,90,2026-02-22,147,23
11453,4,173,2026-02-22,36,7
11454,4,68,2026-02-22,143,28
11455,4,58,2026-02-22,137,23
11456,4,168,2026-02-22,59,18
11457,4,88,2026-02-22,61,13
11458,4,136,2026-02-22,24,6
11459,4,48,2026-02-22,110,27
11460,4,138,2026-02-22,100,20
11461,4,160,2026-02-22,45,9
11462,4,15,2026-02-22,36,8
11463,4,77,2026-02-22,91,20
11464,4,69,2026-02-22,89,20
11465,4,189,2026-02-22,146,27
11466,4,191,2026-02-22,38,8
11467,4,183,2026-02-22,108,22
11468,4,29,2026-02-22,115,25
11469,4,83,2026-02-22,65,13
11470,4,143,2026-02-22,77,15
11471,4,199,2026-02-22,63,13
11472,4,101,2026-02-22,85,16
11473,4,179,2026-02-22,109,21
11474,4,140,2026-02-22,98,21
11475,4,67,2026-02-22,100,19
11476,4,36,2026-02-22,50,12
11477,4,7,2026-02-22,109,18
11478,4,100,2026-02-22,110,18
11479,4,142,2026-02-22,34,8
11480,4,54,2026-02-22,54,11
11481,4,124,2026-03-01,34,7
11482,4,38,2026-03-01,62,13
11483,4,5,2026-03-01,25,6
11484,4,139,2026-03-01,124,25
11485,4,18,2026-03-01,92,17
11486,4,146,2026-03-01,22,5
11487,4,178,2026-03-01,80,17
11488,4,91,2026-03-01,139,29
11489,4,84,2026-03-01,81,13
11490,4,111,2026-03-01,147,29
11491,4,135,2026-03-01,147,21
11492,4,112,2026-03-01,86,18
11493,4,9,2026-03-01,34,6
11494,4,170,2026-03-01,22,4
11495,4,26,2026-03-01,80,17
11496,4,52,2026-03-01,68,12
11497,4,152,2026-03-01,30,6
11498,4,13,2026-03-01,90,16
11499,4,107,2026-03-01,81,18
11500,4,114,2026-03-01,185,26
11501,4,158,2026-03-01,37,8
11502,4,96,2026-03-01,43,8
11503,4,92,2026-03-01,125,24
11504,4,63,2026-03-01,117,21
11505,4,79,2026-03-01,90,17
11506,4,75,2026-03-01,78,14
11507,4,27,2026-03-01,106,20
11508,4,6,2026-03-01,120,20
11509,4,166,2026-03-01,105,26
11510,4,53,2026-03-01,41,8
11511,4,25,2026-03-01,131,23
11512,4,195,2026-03-01,121,24
11513,4,154,2026-03-01,130,26
11514,4,182,2026-03-01,32,8
11515,4,71,2026-03-01,150,27
11516,4,104,2026-03-01,106,19
11517,4,44,2026-03-01,76,12
11518,4,28,2026-03-01,80,19
11519,4,11,2026-03-01,38,6
11520,4,97,2026-03-01,112,26
11521,4,122,2026-03-01,123,24
11522,4,171,2026-03-01,31,7
11523,4,98,2026-03-01,40,10
11524,4,198,2026-03-01,132,26
11525,4,86,2026-03-01,94,20
11526,4,174,2026-03-01,16,4
11527,4,172,2026-03-01,109,22
11528,4,42,2026-03-01,93,18
11529,4,193,2026-03-01,32,6
11530,4,150,2026-03-01,92,18
11531,4,155,2026-03-01,110,28
11532,4,72,2026-03-01,170,28
11533,4,132,2026-03-01,24,5
11534,4,66,2026-03-01,28,5
11535,4,123,2026-03-01,31,8
11536,4,78,2026-03-01,98,19
11537,4,45,2026-03-01,72,14
11538,4,12,2026-03-01,132,25
11539,4,76,2026-03-01,48,13
11540,4,49,2026-03-01,79,14
11541,4,43,2026-03-01,112,21
11542,4,102,2026-03-01,134,23
11543,4,110,2026-03-01,35,7
11544,4,89,2026-03-01,50,10
11545,4,87,2026-03-01,171,29
11546,4,162,2026-03-01,109,19
11547,4,192,2026-03-01,24,6
11548,4,85,2026-03-01,55,8
11549,4,95,2026-03-01,33,5
11550,4,197,2026-03-01,78,26
11551,4,65,2026-03-01,70,16
11552,4,176,2026-03-01,89,17
11553,4,1,2026-03-01,81,17
11554,4,55,2026-03-01,45,9
11555,4,19,2026-03-01,73,22
11556,4,20,2026-03-01,57,10
11557,4,50,2026-03-01,122,22
11558,4,34,2026-03-01,103,21
11559,4,46,2026-03-01,178,28
11560,4,40,2026-03-01,74,14
11561,4,2,2026-03-01,87,18
11562,4,14,2026-03-01,25,5
11563,4,35,2026-03-01,50,10
11564,4,105,2026-03-01,116,25
11565,4,153,2026-03-01,22,4
11566,4,127,2026-03-01,149,24
11567,4,16,2026-03-01,131,29
11568,4,120,2026-03-01,117,22
11569,4,144,2026-03-01,167,27
11570,4,188,2026-03-01,83,15
11571,4,37,2026-03-01,152,28
11572,4,113,2026-03-01,58,11
11573,4,165,2026-03-01,36,8
11574,4,109,2026-03-01,93,21
11575,4,180,2026-03-01,65,11
11576,4,10,2026-03-01,35,9
11577,4,186,2026-03-01,93,17
11578,4,22,2026-03-01,173,26
11579,4,21,2026-03-01,26,8
11580,4,106,2026-03-01,163,29
11581,4,74,2026-03-01,30,6
11582,4,116,2026-03-01,104,25
11583,4,149,2026-03-01,123,25
11584,4,82,2026-03-01,111,20
11585,4,30,2026-03-01,159,26
11586,4,133,2026-03-01,121,26
11587,4,185,2026-03-01,188,28
11588,4,196,2026-03-01,87,15
11589,4,167,2026-03-01,70,14
11590,4,39,2026-03-01,67,13
11591,4,137,2026-03-01,98,29
11592,4,90,2026-03-01,125,23
11593,4,173,2026-03-01,47,7
11594,4,68,2026-03-01,157,28
11595,4,58,2026-03-01,121,23
11596,4,168,2026-03-01,85,18
11597,4,88,2026-03-01,64,13
11598,4,136,2026-03-01,30,6
11599,4,48,2026-03-01,128,27
11600,4,138,2026-03-01,106,20
11601,4,160,2026-03-01,51,9
11602,4,15,2026-03-01,30,8
11603,4,77,2026-03-01,123,20
11604,4,69,2026-03-01,76,20
11605,4,189,2026-03-01,89,27
11606,4,191,2026-03-01,40,8
11607,4,183,2026-03-01,129,22
11608,4,29,2026-03-01,122,25
11609,4,83,2026-03-01,74,13
11610,4,143,2026-03-01,84,15
11611,4,199,2026-03-01,88,13
11612,4,101,2026-03-01,66,16
11613,4,179,2026-03-01,87,21
11614,4,140,2026-03-01,94,21
11615,4,67,2026-03-01,73,19
11616,4,36,2026-03-01,68,12
11617,4,7,2026-03-01,100,18
11618,4,100,2026-03-01,63,18
11619,4,142,2026-03-01,38,8
11620,4,54,2026-03-01,57,11
11621,4,124,2026-03-08,34,7
11622,4,38,2026-03-08,64,13
11623,4,5,2026-03-08,31,6
11624,4,139,2026-03-08,182,25
11625,4,18,2026-03-08,78,17
11626,4,146,2026-03-08,23,5
11627,4,178,2026-03-08,68,17
11628,4,91,2026-03-08,180,29
11629,4,84,2026-03-08,62,13
11630,4,111,2026-03-08,131,29
11631,4,135,2026-03-08,116,21
11632,4,112,2026-03-08,63,18
11633,4,9,2026-03-08,23,6
11634,4,170,2026-03-08,26,4
11635,4,26,2026-03-08,76,17
11636,4,52,2026-03-08,53,12
11637,4,152,2026-03-08,31,6
11638,4,13,2026-03-08,89,16
11639,4,107,2026-03-08,105,18
11640,4,114,2026-03-08,150,26
11641,4,158,2026-03-08,50,8
11642,4,96,2026-03-08,35,8
11643,4,92,2026-03-08,129,24
11644,4,63,2026-03-08,107,21
11645,4,79,2026-03-08,102,17
11646,4,75,2026-03-08,70,14
11647,4,27,2026-03-08,73,20
11648,4,6,2026-03-08,62,20
11649,4,166,2026-03-08,126,26
11650,4,53,2026-03-08,49,8
11651,4,25,2026-03-08,107,23
11652,4,195,2026-03-08,131,24
11653,4,154,2026-03-08,132,26
11654,4,182,2026-03-08,29,8
11655,4,71,2026-03-08,117,27
11656,4,104,2026-03-08,73,19
11657,4,44,2026-03-08,66,12
11658,4,28,2026-03-08,75,19
11659,4,11,2026-03-08,31,6
11660,4,97,2026-03-08,127,26
11661,4,122,2026-03-08,134,24
11662,4,171,2026-03-08,31,7
11663,4,98,2026-03-08,39,10
11664,4,198,2026-03-08,132,26
11665,4,86,2026-03-08,105,20
11666,4,174,2026-03-08,20,4
11667,4,172,2026-03-08,138,22
11668,4,42,2026-03-08,96,18
11669,4,193,2026-03-08,30,6
11670,4,150,2026-03-08,77,18
11671,4,155,2026-03-08,148,28
11672,4,72,2026-03-08,148,28
11673,4,132,2026-03-08,25,5
11674,4,66,2026-03-08,31,5
11675,4,123,2026-03-08,47,8
11676,4,78,2026-03-08,105,19
11677,4,45,2026-03-08,66,14
11678,4,12,2026-03-08,104,25
11679,4,76,2026-03-08,66,13
11680,4,49,2026-03-08,73,14
11681,4,43,2026-03-08,132,21
11682,4,102,2026-03-08,90,23
11683,4,110,2026-03-08,35,7
11684,4,89,2026-03-08,55,10
11685,4,87,2026-03-08,148,29
11686,4,162,2026-03-08,95,19
11687,4,192,2026-03-08,32,6
11688,4,85,2026-03-08,33,8
11689,4,95,2026-03-08,21,5
11690,4,197,2026-03-08,143,26
11691,4,65,2026-03-08,63,16
11692,4,176,2026-03-08,96,17
11693,4,1,2026-03-08,91,17
11694,4,55,2026-03-08,39,9
11695,4,19,2026-03-08,111,22
11696,4,20,2026-03-08,50,10
11697,4,50,2026-03-08,70,22
11698,4,34,2026-03-08,126,21
11699,4,46,2026-03-08,147,28
11700,4,40,2026-03-08,72,14
11701,4,2,2026-03-08,95,18
11702,4,14,2026-03-08,30,5
11703,4,35,2026-03-08,49,10
11704,4,105,2026-03-08,121,25
11705,4,153,2026-03-08,17,4
11706,4,127,2026-03-08,119,24
11707,4,16,2026-03-08,122,29
11708,4,120,2026-03-08,109,22
11709,4,144,2026-03-08,94,27
11710,4,188,2026-03-08,69,15
11711,4,37,2026-03-08,161,28
11712,4,113,2026-03-08,61,11
11713,4,165,2026-03-08,46,8
11714,4,109,2026-03-08,121,21
11715,4,180,2026-03-08,66,11
11716,4,10,2026-03-08,53,9
11717,4,186,2026-03-08,96,17
11718,4,22,2026-03-08,100,26
11719,4,21,2026-03-08,40,8
11720,4,106,2026-03-08,133,29
11721,4,74,2026-03-08,35,6
11722,4,116,2026-03-08,115,25
11723,4,149,2026-03-08,129,25
11724,4,82,2026-03-08,66,20
11725,4,30,2026-03-08,115,26
11726,4,133,2026-03-08,108,26
11727,4,185,2026-03-08,130,28
11728,4,196,2026-03-08,72,15
11729,4,167,2026-03-08,68,14
11730,4,39,2026-03-08,56,13
11731,4,137,2026-03-08,141,29
11732,4,90,2026-03-08,86,23
11733,4,173,2026-03-08,30,7
11734,4,68,2026-03-08,144,28
11735,4,58,2026-03-08,106,23
11736,4,168,2026-03-08,111,18
11737,4,88,2026-03-08,63,13
11738,4,136,2026-03-08,24,6
11739,4,48,2026-03-08,113,27
11740,4,138,2026-03-08,142,20
11741,4,160,2026-03-08,42,9
11742,4,15,2026-03-08,39,8
11743,4,77,2026-03-08,89,20
11744,4,69,2026-03-08,88,20
11745,4,189,2026-03-08,117,27
11746,4,191,2026-03-08,46,8
11747,4,183,2026-03-08,122,22
11748,4,29,2026-03-08,180,25
11749,4,83,2026-03-08,69,13
11750,4,143,2026-03-08,83,15
11751,4,199,2026-03-08,75,13
11752,4,101,2026-03-08,88,16
11753,4,179,2026-03-08,82,21
11754,4,140,2026-03-08,131,21
11755,4,67,2026-03-08,81,19
11756,4,36,2026-03-08,71,12
11757,4,7,2026-03-08,95,18
11758,4,100,2026-03-08,101,18
11759,4,142,2026-03-08,44,8
11760,4,54,2026-03-08,79,11
11761,4,124,2026-03-15,41,7
11762,4,38,2026-03-15,81,13
11763,4,5,2026-03-15,29,6
11764,4,139,2026-03-15,136,25
11765,4,18,2026-03-15,74,17
11766,4,146,2026-03-15,23,5
11767,4,178,2026-03-15,67,17
11768,4,91,2026-03-15,148,29
11769,4,84,2026-03-15,65,13
11770,4,111,2026-03-15,120,29
11771,4,135,2026-03-15,114,21
11772,4,112,2026-03-15,104,18
11773,4,9,2026-03-15,31,6
11774,4,170,2026-03-15,19,4
11775,4,26,2026-03-15,88,17
11776,4,52,2026-03-15,77,12
11777,4,152,2026-03-15,29,6
11778,4,13,2026-03-15,50,16
11779,4,107,2026-03-15,70,18
11780,4,114,2026-03-15,122,26
11781,4,158,2026-03-15,36,8
11782,4,96,2026-03-15,26,8
11783,4,92,2026-03-15,112,24
11784,4,63,2026-03-15,118,21
11785,4,79,2026-03-15,84,17
11786,4,75,2026-03-15,65,14
11787,4,27,2026-03-15,115,20
11788,4,6,2026-03-15,91,20
11789,4,166,2026-03-15,127,26
11790,4,53,2026-03-15,31,8
11791,4,25,2026-03-15,136,23
11792,4,195,2026-03-15,141,24
11793,4,154,2026-03-15,127,26
11794,4,182,2026-03-15,40,8
11795,4,71,2026-03-15,124,27
11796,4,104,2026-03-15,104,19
11797,4,44,2026-03-15,61,12
11798,4,28,2026-03-15,78,19
11799,4,11,2026-03-15,37,6
11800,4,97,2026-03-15,149,26
11801,4,122,2026-03-15,112,24
11802,4,171,2026-03-15,38,7
11803,4,98,2026-03-15,58,10
11804,4,198,2026-03-15,135,26
11805,4,86,2026-03-15,110,20
11806,4,174,2026-03-15,20,4
11807,4,172,2026-03-15,93,22
11808,4,42,2026-03-15,92,18
11809,4,193,2026-03-15,34,6
11810,4,150,2026-03-15,85,18
11811,4,155,2026-03-15,147,28
11812,4,72,2026-03-15,134,28
11813,4,132,2026-03-15,27,5
11814,4,66,2026-03-15,26,5
11815,4,123,2026-03-15,42,8
11816,4,78,2026-03-15,93,19
11817,4,45,2026-03-15,88,14
11818,4,12,2026-03-15,140,25
11819,4,76,2026-03-15,58,13
11820,4,49,2026-03-15,81,14
11821,4,43,2026-03-15,106,21
11822,4,102,2026-03-15,126,23
11823,4,110,2026-03-15,51,7
11824,4,89,2026-03-15,48,10
11825,4,87,2026-03-15,162,29
11826,4,162,2026-03-15,83,19
11827,4,192,2026-03-15,32,6
11828,4,85,2026-03-15,49,8
11829,4,95,2026-03-15,28,5
11830,4,197,2026-03-15,116,26
11831,4,65,2026-03-15,68,16
11832,4,176,2026-03-15,83,17
11833,4,1,2026-03-15,79,17
11834,4,55,2026-03-15,38,9
11835,4,19,2026-03-15,128,22
11836,4,20,2026-03-15,50,10
11837,4,50,2026-03-15,137,22
11838,4,34,2026-03-15,104,21
11839,4,46,2026-03-15,166,28
11840,4,40,2026-03-15,59,14
11841,4,2,2026-03-15,89,18
11842,4,14,2026-03-15,19,5
11843,4,35,2026-03-15,42,10
11844,4,105,2026-03-15,123,25
11845,4,153,2026-03-15,19,4
11846,4,127,2026-03-15,112,24
11847,4,16,2026-03-15,187,29
11848,4,120,2026-03-15,124,22
11849,4,144,2026-03-15,89,27
11850,4,188,2026-03-15,68,15
11851,4,37,2026-03-15,166,28
11852,4,113,2026-03-15,58,11
11853,4,165,2026-03-15,35,8
11854,4,109,2026-03-15,100,21
11855,4,180,2026-03-15,65,11
11856,4,10,2026-03-15,48,9
11857,4,186,2026-03-15,100,17
11858,4,22,2026-03-15,107,26
11859,4,21,2026-03-15,47,8
11860,4,106,2026-03-15,145,29
11861,4,74,2026-03-15,38,6
11862,4,116,2026-03-15,105,25
11863,4,149,2026-03-15,118,25
11864,4,82,2026-03-15,113,20
11865,4,30,2026-03-15,127,26
11866,4,133,2026-03-15,128,26
11867,4,185,2026-03-15,136,28
11868,4,196,2026-03-15,86,15
11869,4,167,2026-03-15,61,14
11870,4,39,2026-03-15,57,13
11871,4,137,2026-03-15,130,29
11872,4,90,2026-03-15,95,23
11873,4,173,2026-03-15,40,7
11874,4,68,2026-03-15,134,28
11875,4,58,2026-03-15,141,23
11876,4,168,2026-03-15,93,18
11877,4,88,2026-03-15,50,13
11878,4,136,2026-03-15,30,6
11879,4,48,2026-03-15,127,27
11880,4,138,2026-03-15,97,20
11881,4,160,2026-03-15,44,9
11882,4,15,2026-03-15,45,8
11883,4,77,2026-03-15,92,20
11884,4,69,2026-03-15,116,20
11885,4,189,2026-03-15,157,27
11886,4,191,2026-03-15,39,8
11887,4,183,2026-03-15,70,22
11888,4,29,2026-03-15,161,25
11889,4,83,2026-03-15,55,13
11890,4,143,2026-03-15,79,15
11891,4,199,2026-03-15,82,13
11892,4,101,2026-03-15,72,16
11893,4,179,2026-03-15,108,21
11894,4,140,2026-03-15,129,21
11895,4,67,2026-03-15,90,19
11896,4,36,2026-03-15,66,12
11897,4,7,2026-03-15,107,18
11898,4,100,2026-03-15,90,18
11899,4,142,2026-03-15,46,8
11900,4,54,2026-03-15,50,11
11901,4,124,2026-03-22,42,7
11902,4,38,2026-03-22,76,13
11903,4,5,2026-03-22,32,6
11904,4,139,2026-03-22,149,25
11905,4,18,2026-03-22,73,17
11906,4,146,2026-03-22,32,5
11907,4,178,2026-03-22,90,17
11908,4,91,2026-03-22,127,29
11909,4,84,2026-03-22,56,13
11910,4,111,2026-03-22,136,29
11911,4,135,2026-03-22,103,21
11912,4,112,2026-03-22,100,18
11913,4,9,2026-03-22,35,6
11914,4,170,2026-03-22,22,4
11915,4,26,2026-03-22,79,17
11916,4,52,2026-03-22,81,12
11917,4,152,2026-03-22,35,6
11918,4,13,2026-03-22,82,16
11919,4,107,2026-03-22,97,18
11920,4,114,2026-03-22,150,26
11921,4,158,2026-03-22,42,8
11922,4,96,2026-03-22,44,8
11923,4,92,2026-03-22,159,24
11924,4,63,2026-03-22,103,21
11925,4,79,2026-03-22,96,17
11926,4,75,2026-03-22,82,14
11927,4,27,2026-03-22,105,20
11928,4,6,2026-03-22,96,20
11929,4,166,2026-03-22,101,26
11930,4,53,2026-03-22,31,8
11931,4,25,2026-03-22,135,23
11932,4,195,2026-03-22,137,24
11933,4,154,2026-03-22,121,26
11934,4,182,2026-03-22,44,8
11935,4,71,2026-03-22,142,27
11936,4,104,2026-03-22,75,19
11937,4,44,2026-03-22,67,12
11938,4,28,2026-03-22,110,19
11939,4,11,2026-03-22,26,6
11940,4,97,2026-03-22,116,26
11941,4,122,2026-03-22,118,24
11942,4,171,2026-03-22,34,7
11943,4,98,2026-03-22,59,10
11944,4,198,2026-03-22,143,26
11945,4,86,2026-03-22,94,20
11946,4,174,2026-03-22,20,4
11947,4,172,2026-03-22,133,22
11948,4,42,2026-03-22,95,18
11949,4,193,2026-03-22,31,6
11950,4,150,2026-03-22,83,18
11951,4,155,2026-03-22,160,28
11952,4,72,2026-03-22,135,28
11953,4,132,2026-03-22,23,5
