order_id,customer_id,store_id,order_date,channel,order_status
15707,4181,3,2025-10-16,in_store,completed
15708,4305,6,2025-10-16,in_store,completed
15709,4332,5,2025-10-16,online,completed
15710,4459,7,2025-10-16,online,completed
15711,4570,5,2025-10-16,online,completed
15712,4706,5,2025-10-16,online,completed
15713,4783,8,2025-10-16,in_store,completed
15714,4979,2,2025-10-16,in_store,completed
15715,59,6,2025-10-17,in_store,completed
15716,191,6,2025-10-17,online,completed
15717,369,7,2025-10-17,in_store,completed
15718,397,7,2025-10-17,online,completed
15719,437,4,2025-10-17,online,completed
15720,464,8,2025-10-17,online,completed
15721,583,7,2025-10-17,in_store,completed
15722,863,7,2025-10-17,online,completed
15723,896,3,2025-10-17,online,completed
15724,898,7,2025-10-17,in_store,completed
15725,899,7,2025-10-17,online,completed
15726,909,8,2025-10-17,in_store,completed
15727,927,4,2025-10-17,in_store,completed
15728,999,2,2025-10-17,in_store,completed
15729,1033,6,2025-10-17,online,completed
15730,1049,6,2025-10-17,online,completed
15731,1196,4,2025-10-17,online,completed
15732,1274,6,2025-10-17,in_store,completed
15733,1323,4,2025-10-17,in_store,completed
15734,1344,4,2025-10-17,online,completed
15735,1366,7,2025-10-17,in_store,completed
15736,1382,5,2025-10-17,online,completed
15737,1384,1,2025-10-17,online,completed
15738,1395,5,2025-10-17,in_store,completed
15739,1433,5,2025-10-17,in_store,completed
15740,1484,7,2025-10-17,online,completed
15741,1612,7,2025-10-17,online,completed
15742,1685,8,2025-10-17,in_store,completed
15743,1776,7,2025-10-17,online,completed
15744,1847,8,2025-10-17,in_store,completed
15745,1875,8,2025-10-17,in_store,completed
15746,2005,6,2025-10-17,online,completed
15747,2073,8,2025-10-17,online,completed
15748,2292,5,2025-10-17,online,completed
15749,2311,5,2025-10-17,online,completed
15750,2349,5,2025-10-17,in_store,completed
15751,2622,8,2025-10-17,online,completed
15752,2764,7,2025-10-17,in_store,completed
15753,2851,5,2025-10-17,online,completed
15754,2935,6,2025-10-17,in_store,completed
15755,2975,7,2025-10-17,online,completed
15756,3009,3,2025-10-17,in_store,completed
15757,3017,4,2025-10-17,in_store,completed
15758,3115,8,2025-10-17,online,completed
15759,3219,2,2025-10-17,in_store,completed
15760,3254,8,2025-10-17,in_store,completed
15761,3505,7,2025-10-17,online,completed
15762,3540,6,2025-10-17,in_store,cancelled
15763,3604,3,2025-10-17,online,completed
15764,3692,3,2025-10-17,online,completed
15765,3741,5,2025-10-17,online,completed
15766,3804,7,2025-10-17,online,completed
15767,3981,8,2025-10-17,online,completed
15768,4043,6,2025-10-17,online,completed
15769,4082,5,2025-10-17,online,completed
15770,4086,3,2025-10-17,in_store,completed
15771,4091,6,2025-10-17,in_store,completed
15772,4190,2,2025-10-17,online,completed
15773,4396,4,2025-10-17,online,completed
15774,4397,5,2025-10-17,in_store,completed
15775,4517,8,2025-10-17,in_store,completed
15776,4526,8,2025-10-17,online,completed
15777,4570,5,2025-10-17,online,completed
15778,4578,5,2025-10-17,online,completed
15779,4594,6,2025-10-17,online,completed
15780,4602,2,2025-10-17,online,completed
15781,4671,7,2025-10-17,online,completed
15782,4707,8,2025-10-17,in_store,completed
15783,4783,8,2025-10-17,in_store,completed
15784,4866,4,2025-10-17,online,completed
15785,1,7,2025-10-18,in_store,completed
15786,8,6,2025-10-18,in_store,completed
15787,21,3,2025-10-18,online,completed
15788,261,6,2025-10-18,online,completed
15789,291,6,2025-10-18,in_store,completed
15790,309,5,2025-10-18,online,completed
15791,321,5,2025-10-18,online,completed
15792,348,2,2025-10-18,online,completed
15793,370,6,2025-10-18,in_store,completed
15794,387,7,2025-10-18,online,completed
15795,416,6,2025-10-18,in_store,completed
15796,432,6,2025-10-18,online,completed
15797,452,2,2025-10-18,in_store,completed
15798,506,8,2025-10-18,online,completed
15799,633,8,2025-10-18,in_store,completed
15800,660,5,2025-10-18,in_store,completed
15801,757,6,2025-10-18,online,completed
15802,796,5,2025-10-18,online,completed
15803,803,4,2025-10-18,in_store,cancelled
15804,843,2,2025-10-18,in_store,completed
15805,888,5,2025-10-18,online,completed
15806,1003,4,2025-10-18,online,completed
15807,1066,8,2025-10-18,in_store,completed
15808,1128,3,2025-10-18,online,cancelled
15809,1222,4,2025-10-18,in_store,completed
15810,1443,1,2025-10-18,in_store,completed
15811,1449,6,2025-10-18,online,completed
15812,1479,5,2025-10-18,in_store,completed
15813,1483,5,2025-10-18,online,completed
15814,1504,5,2025-10-18,in_store,completed
15815,1519,8,2025-10-18,in_store,completed
15816,1520,8,2025-10-18,online,completed
15817,1647,8,2025-10-18,online,completed
15818,1711,8,2025-10-18,online,completed
15819,1719,8,2025-10-18,online,completed
15820,1729,8,2025-10-18,online,completed
15821,1944,7,2025-10-18,in_store,completed
15822,2018,6,2025-10-18,online,completed
15823,2026,8,2025-10-18,online,completed
15824,2080,7,2025-10-18,online,completed
15825,2082,7,2025-10-18,in_store,completed
15826,2108,7,2025-10-18,online,completed
15827,2187,5,2025-10-18,in_store,completed
15828,2288,6,2025-10-18,in_store,completed
15829,2303,3,2025-10-18,online,completed
15830,2336,3,2025-10-18,in_store,completed
15831,2386,1,2025-10-18,online,completed
15832,2473,8,2025-10-18,online,completed
15833,2482,2,2025-10-18,online,completed
15834,2495,8,2025-10-18,in_store,completed
15835,2599,1,2025-10-18,in_store,completed
15836,2713,1,2025-10-18,online,completed
15837,2782,2,2025-10-18,online,completed
15838,2844,8,2025-10-18,in_store,completed
15839,2869,1,2025-10-18,in_store,completed
15840,3357,7,2025-10-18,in_store,completed
15841,3430,5,2025-10-18,online,completed
15842,3433,5,2025-10-18,in_store,completed
15843,3648,4,2025-10-18,in_store,completed
15844,3747,8,2025-10-18,online,completed
15845,3916,7,2025-10-18,online,completed
15846,4298,6,2025-10-18,in_store,completed
15847,4377,5,2025-10-18,online,completed
15848,4387,5,2025-10-18,in_store,completed
15849,4504,6,2025-10-18,online,completed
15850,4638,8,2025-10-18,online,completed
15851,4643,1,2025-10-18,in_store,completed
15852,4700,7,2025-10-18,online,completed
15853,4721,3,2025-10-18,online,completed
15854,4751,7,2025-10-18,online,completed
15855,4803,5,2025-10-18,online,completed
15856,54,8,2025-10-19,online,completed
15857,189,5,2025-10-19,online,completed
15858,285,8,2025-10-19,online,completed
15859,292,5,2025-10-19,online,cancelled
15860,465,7,2025-10-19,in_store,completed
15861,568,5,2025-10-19,in_store,completed
15862,621,8,2025-10-19,online,completed
15863,693,1,2025-10-19,online,completed
15864,754,2,2025-10-19,online,completed
15865,785,8,2025-10-19,online,cancelled
15866,861,2,2025-10-19,online,completed
15867,989,5,2025-10-19,online,completed
15868,1192,5,2025-10-19,online,cancelled
15869,1246,1,2025-10-19,online,completed
15870,1303,6,2025-10-19,online,completed
15871,1305,4,2025-10-19,in_store,completed
15872,1529,7,2025-10-19,online,completed
15873,1568,4,2025-10-19,online,completed
15874,1691,6,2025-10-19,online,completed
15875,1780,6,2025-10-19,online,completed
15876,1986,6,2025-10-19,in_store,completed
15877,2082,7,2025-10-19,online,completed
15878,2310,4,2025-10-19,in_store,completed
15879,2315,5,2025-10-19,in_store,completed
15880,2439,1,2025-10-19,online,completed
15881,2450,5,2025-10-19,online,completed
15882,2507,8,2025-10-19,online,completed
15883,2686,8,2025-10-19,in_store,completed
15884,2704,2,2025-10-19,in_store,completed
15885,2737,3,2025-10-19,online,completed
15886,2747,5,2025-10-19,in_store,completed
15887,2805,5,2025-10-19,online,completed
15888,3028,6,2025-10-19,in_store,completed
15889,3069,7,2025-10-19,in_store,completed
15890,3079,5,2025-10-19,online,completed
15891,3137,4,2025-10-19,online,completed
15892,3146,3,2025-10-19,in_store,completed
15893,3205,5,2025-10-19,in_store,completed
15894,3215,3,2025-10-19,in_store,cancelled
15895,3421,3,2025-10-19,online,completed
15896,3470,2,2025-10-19,in_store,completed
15897,3528,7,2025-10-19,online,completed
15898,3687,7,2025-10-19,in_store,completed
15899,3704,1,2025-10-19,online,completed
15900,3831,2,2025-10-19,in_store,completed
15901,3865,3,2025-10-19,in_store,cancelled
15902,3923,8,2025-10-19,in_store,completed
15903,3997,7,2025-10-19,online,completed
15904,4032,3,2025-10-19,online,completed
15905,4046,7,2025-10-19,online,completed
15906,4129,4,2025-10-19,online,completed
15907,4134,3,2025-10-19,online,completed
15908,4138,5,2025-10-19,in_store,completed
15909,4171,8,2025-10-19,in_store,completed
15910,4244,7,2025-10-19,online,completed
15911,4402,7,2025-10-19,in_store,completed
15912,4469,2,2025-10-19,in_store,completed
15913,4496,3,2025-10-19,online,completed
15914,4603,5,2025-10-19,online,completed
15915,4608,8,2025-10-19,in_store,completed
15916,4757,3,2025-10-19,online,completed
15917,4926,7,2025-10-19,online,completed
15918,4981,2,2025-10-19,online,completed
15919,4986,7,2025-10-19,in_store,completed
15920,78,5,2025-10-20,in_store,completed
15921,369,7,2025-10-20,in_store,completed
15922,378,6,2025-10-20,online,completed
15923,414,7,2025-10-20,in_store,completed
15924,523,5,2025-10-20,in_store,completed
15925,599,3,2025-10-20,in_store,cancelled
15926,879,3,2025-10-20,in_store,completed
15927,887,7,2025-10-20,online,cancelled
15928,988,5,2025-10-20,online,completed
15929,1149,6,2025-10-20,in_store,completed
15930,1157,7,2025-10-20,online,completed
15931,1377,1,2025-10-20,online,completed
15932,1447,2,2025-10-20,online,cancelled
15933,1546,4,2025-10-20,online,cancelled
15934,1580,3,2025-10-20,online,completed
15935,1645,7,2025-10-20,online,completed
15936,1692,2,2025-10-20,in_store,completed
15937,1817,5,2025-10-20,in_store,completed
15938,1934,2,2025-10-20,in_store,completed
15939,2074,8,2025-10-20,online,completed
15940,2262,1,2025-10-20,online,completed
15941,2393,3,2025-10-20,online,completed
15942,2643,5,2025-10-20,online,completed
15943,3081,8,2025-10-20,online,cancelled
15944,3176,3,2025-10-20,in_store,completed
15945,3211,1,2025-10-20,in_store,completed
15946,3215,3,2025-10-20,in_store,completed
15947,3332,2,2025-10-20,in_store,completed
15948,3450,8,2025-10-20,online,completed
15949,3455,6,2025-10-20,in_store,completed
15950,3474,1,2025-10-20,in_store,completed
15951,3603,7,2025-10-20,in_store,completed
15952,3625,6,2025-10-20,online,completed
15953,3745,5,2025-10-20,in_store,completed
15954,3769,6,2025-10-20,online,completed
15955,3872,7,2025-10-20,in_store,completed
15956,3926,4,2025-10-20,online,completed
15957,3982,7,2025-10-20,in_store,completed
15958,4053,6,2025-10-20,online,completed
15959,4077,1,2025-10-20,in_store,completed
15960,4115,5,2025-10-20,in_store,completed
15961,4145,7,2025-10-20,online,completed
15962,4185,7,2025-10-20,online,completed
15963,4191,8,2025-10-20,online,completed
15964,4283,5,2025-10-20,online,completed
15965,4648,7,2025-10-20,in_store,completed
15966,4714,8,2025-10-20,online,completed
15967,4866,4,2025-10-20,in_store,completed
15968,4954,7,2025-10-20,online,completed
15969,57,4,2025-10-21,online,completed
15970,274,2,2025-10-21,online,cancelled
15971,275,8,2025-10-21,online,completed
15972,416,6,2025-10-21,online,completed
15973,505,5,2025-10-21,in_store,completed
15974,591,6,2025-10-21,online,completed
15975,675,4,2025-10-21,in_store,completed
15976,689,8,2025-10-21,online,completed
15977,728,7,2025-10-21,online,completed
15978,778,7,2025-10-21,online,completed
15979,838,5,2025-10-21,online,completed
15980,902,7,2025-10-21,in_store,completed
15981,1014,5,2025-10-21,in_store,completed
15982,1096,7,2025-10-21,online,completed
15983,1122,7,2025-10-21,in_store,completed
15984,1138,8,2025-10-21,online,completed
15985,1162,8,2025-10-21,in_store,completed
15986,1169,2,2025-10-21,online,completed
15987,1252,8,2025-10-21,in_store,completed
15988,1316,5,2025-10-21,online,completed
15989,1318,3,2025-10-21,in_store,completed
15990,1327,6,2025-10-21,in_store,completed
15991,1624,7,2025-10-21,online,completed
15992,1626,1,2025-10-21,in_store,completed
15993,1646,5,2025-10-21,online,completed
15994,1844,1,2025-10-21,in_store,completed
15995,2075,6,2025-10-21,online,cancelled
15996,2084,6,2025-10-21,online,completed
15997,2146,8,2025-10-21,in_store,completed
15998,2236,6,2025-10-21,in_store,completed
15999,2460,7,2025-10-21,online,completed
16000,2566,8,2025-10-21,online,completed
16001,2615,7,2025-10-21,online,completed
16002,2713,2,2025-10-21,online,completed
16003,2820,6,2025-10-21,online,cancelled
16004,2840,1,2025-10-21,online,completed
16005,2940,5,2025-10-21,online,completed
16006,3143,8,2025-10-21,online,completed
16007,3442,7,2025-10-21,in_store,completed
16008,3601,8,2025-10-21,in_store,completed
16009,4046,7,2025-10-21,online,completed
16010,4066,8,2025-10-21,online,completed
16011,4091,6,2025-10-21,in_store,completed
16012,4256,5,2025-10-21,online,completed
16013,4264,6,2025-10-21,online,completed
16014,4271,6,2025-10-21,in_store,completed
16015,4306,6,2025-10-21,online,completed
16016,4388,7,2025-10-21,in_store,completed
16017,4397,5,2025-10-21,online,cancelled
16018,4561,8,2025-10-21,online,completed
16019,4606,8,2025-10-21,in_store,completed
16020,4672,6,2025-10-21,in_store,completed
16021,4936,4,2025-10-21,online,completed
16022,4998,6,2025-10-21,online,completed
16023,159,4,2025-10-22,in_store,completed
16024,272,7,2025-10-22,in_store,cancelled
16025,490,3,2025-10-22,in_store,completed
16026,517,1,2025-10-22,in_store,completed
16027,593,5,2025-10-22,online,completed
16028,611,2,2025-10-22,online,completed
16029,615,6,2025-10-22,in_store,completed
16030,703,5,2025-10-22,online,completed
16031,856,1,2025-10-22,in_store,completed
16032,892,6,2025-10-22,in_store,completed
16033,904,1,2025-10-22,online,completed
16034,1091,3,2025-10-22,in_store,completed
16035,1111,3,2025-10-22,in_store,completed
16036,1196,3,2025-10-22,in_store,completed
16037,1261,5,2025-10-22,online,completed
16038,1264,6,2025-10-22,in_store,completed
16039,1439,5,2025-10-22,online,completed
16040,1471,2,2025-10-22,in_store,completed
16041,1479,5,2025-10-22,online,completed
16042,1534,5,2025-10-22,online,completed
16043,1554,4,2025-10-22,online,completed
16044,1583,3,2025-10-22,online,completed
16045,1695,7,2025-10-22,in_store,completed
16046,1788,7,2025-10-22,online,completed
16047,1819,7,2025-10-22,in_store,completed
16048,1887,4,2025-10-22,online,completed
16049,1955,1,2025-10-22,online,completed
16050,1988,5,2025-10-22,in_store,completed
16051,2076,8,2025-10-22,online,completed
16052,2240,1,2025-10-22,online,completed
16053,2276,8,2025-10-22,online,completed
16054,2392,5,2025-10-22,online,cancelled
16055,2450,5,2025-10-22,in_store,completed
16056,2477,3,2025-10-22,in_store,cancelled
16057,2488,7,2025-10-22,in_store,completed
16058,2728,7,2025-10-22,in_store,completed
16059,3021,8,2025-10-22,online,completed
16060,3087,5,2025-10-22,online,completed
16061,3207,1,2025-10-22,online,completed
16062,3305,7,2025-10-22,in_store,completed
16063,3349,7,2025-10-22,online,completed
16064,3364,6,2025-10-22,online,completed
16065,3376,4,2025-10-22,online,completed
16066,3517,5,2025-10-22,online,completed
16067,3719,6,2025-10-22,in_store,completed
16068,3732,2,2025-10-22,in_store,completed
16069,3760,3,2025-10-22,in_store,cancelled
16070,3801,2,2025-10-22,online,completed
16071,4014,8,2025-10-22,online,completed
16072,4027,5,2025-10-22,in_store,completed
16073,4188,5,2025-10-22,online,completed
16074,4240,5,2025-10-22,in_store,completed
16075,4244,7,2025-10-22,online,completed
16076,4351,4,2025-10-22,online,completed
16077,4360,1,2025-10-22,online,completed
16078,4593,7,2025-10-22,online,completed
16079,4608,8,2025-10-22,in_store,completed
16080,4623,6,2025-10-22,in_store,completed
16081,4675,6,2025-10-22,online,completed
16082,4696,2,2025-10-22,online,cancelled
16083,4796,5,2025-10-22,online,completed
16084,4840,1,2025-10-22,online,completed
16085,145,1,2025-10-23,online,cancelled
16086,304,1,2025-10-23,online,completed
16087,452,2,2025-10-23,online,completed
16088,540,7,2025-10-23,online,completed
16089,626,5,2025-10-23,online,completed
16090,705,7,2025-10-23,in_store,completed
16091,822,4,2025-10-23,online,completed
16092,831,5,2025-10-23,in_store,completed
16093,837,6,2025-10-23,online,completed
16094,889,7,2025-10-23,in_store,completed
16095,973,8,2025-10-23,online,completed
16096,1211,3,2025-10-23,in_store,completed
16097,1310,2,2025-10-23,online,completed
16098,1315,1,2025-10-23,in_store,completed
16099,1496,8,2025-10-23,in_store,completed
16100,1580,4,2025-10-23,in_store,cancelled
16101,1588,7,2025-10-23,online,completed
16102,1679,1,2025-10-23,in_store,completed
16103,1805,7,2025-10-23,online,completed
16104,1810,2,2025-10-23,online,completed
16105,1934,2,2025-10-23,in_store,completed
16106,1994,4,2025-10-23,in_store,completed
16107,2039,2,2025-10-23,in_store,completed
16108,2277,5,2025-10-23,online,completed
16109,2293,5,2025-10-23,online,completed
16110,2377,2,2025-10-23,online,completed
16111,2630,7,2025-10-23,online,completed
16112,2634,3,2025-10-23,in_store,completed
16113,2663,7,2025-10-23,online,cancelled
16114,2745,5,2025-10-23,in_store,completed
16115,2791,1,2025-10-23,in_store,completed
16116,2799,6,2025-10-23,online,completed
16117,2909,7,2025-10-23,in_store,completed
16118,2945,6,2025-10-23,online,completed
16119,2977,8,2025-10-23,online,completed
16120,3092,8,2025-10-23,online,completed
16121,3150,7,2025-10-23,in_store,completed
16122,3199,2,2025-10-23,online,completed
16123,3480,6,2025-10-23,in_store,completed
16124,3548,1,2025-10-23,in_store,completed
16125,3603,7,2025-10-23,in_store,completed
16126,3747,8,2025-10-23,online,completed
16127,3789,1,2025-10-23,online,completed
16128,3811,5,2025-10-23,online,completed
16129,3858,7,2025-10-23,online,completed
16130,3896,2,2025-10-23,online,completed
16131,3914,3,2025-10-23,in_store,completed
16132,3964,8,2025-10-23,online,completed
16133,4068,8,2025-10-23,in_store,completed
16134,4136,1,2025-10-23,in_store,completed
16135,4137,2,2025-10-23,online,completed
16136,4289,6,2025-10-23,online,completed
16137,4312,2,2025-10-23,online,completed
16138,4380,1,2025-10-23,online,completed
16139,4476,5,2025-10-23,in_store,completed
16140,4559,6,2025-10-23,online,cancelled
16141,4594,6,2025-10-23,online,completed
16142,4650,5,2025-10-23,online,completed
16143,4680,7,2025-10-23,online,completed
16144,4684,7,2025-10-23,online,completed
16145,4734,5,2025-10-23,online,completed
16146,4787,3,2025-10-23,in_store,completed
16147,4842,7,2025-10-23,online,completed
16148,4909,6,2025-10-23,online,cancelled
16149,4983,5,2025-10-23,online,completed
16150,23,5,2025-10-24,in_store,completed
16151,131,3,2025-10-24,online,completed
16152,250,7,2025-10-24,online,completed
16153,264,2,2025-10-24,in_store,completed
16154,272,7,2025-10-24,in_store,completed
16155,321,5,2025-10-24,online,completed
16156,347,2,2025-10-24,in_store,completed
16157,451,1,2025-10-24,online,completed
16158,569,4,2025-10-24,online,completed
16159,613,6,2025-10-24,online,completed
16160,693,1,2025-10-24,online,completed
16161,820,2,2025-10-24,in_store,completed
16162,828,2,2025-10-24,online,completed
16163,830,7,2025-10-24,in_store,completed
16164,882,2,2025-10-24,in_store,completed
16165,1112,5,2025-10-24,in_store,completed
16166,1153,8,2025-10-24,online,completed
16167,1236,8,2025-10-24,online,completed
16168,1317,6,2025-10-24,online,completed
16169,1436,7,2025-10-24,online,completed
16170,1608,4,2025-10-24,in_store,cancelled
16171,1672,4,2025-10-24,in_store,completed
16172,1746,2,2025-10-24,in_store,completed
16173,1886,5,2025-10-24,online,cancelled
16174,1932,8,2025-10-24,in_store,completed
16175,1942,5,2025-10-24,in_store,completed
16176,1955,1,2025-10-24,online,completed
16177,2010,3,2025-10-24,online,completed
16178,2018,6,2025-10-24,online,completed
16179,2086,3,2025-10-24,online,completed
16180,2169,2,2025-10-24,in_store,completed
16181,2172,6,2025-10-24,in_store,completed
16182,2200,5,2025-10-24,online,completed
16183,2222,7,2025-10-24,in_store,completed
16184,2226,4,2025-10-24,in_store,completed
16185,2251,3,2025-10-24,in_store,completed
16186,2276,8,2025-10-24,online,completed
16187,2355,5,2025-10-24,online,completed
16188,2360,5,2025-10-24,online,cancelled
16189,2394,5,2025-10-24,online,completed
16190,2412,7,2025-10-24,online,completed
16191,2653,1,2025-10-24,online,completed
16192,2815,5,2025-10-24,online,completed
16193,2843,6,2025-10-24,in_store,completed
16194,2877,3,2025-10-24,in_store,completed
16195,2914,5,2025-10-24,online,completed
16196,2930,4,2025-10-24,online,completed
16197,2972,7,2025-10-24,online,cancelled
16198,3078,6,2025-10-24,in_store,completed
16199,3156,2,2025-10-24,in_store,completed
16200,3189,7,2025-10-24,online,completed
16201,3332,1,2025-10-24,in_store,completed
16202,3358,1,2025-10-24,online,completed
16203,3390,6,2025-10-24,in_store,completed
16204,3424,8,2025-10-24,online,completed
16205,3478,3,2025-10-24,online,completed
16206,3703,5,2025-10-24,online,completed
16207,3814,8,2025-10-24,online,completed
16208,4065,6,2025-10-24,online,completed
16209,4072,6,2025-10-24,in_store,completed
16210,4106,8,2025-10-24,in_store,completed
16211,4121,6,2025-10-24,in_store,completed
16212,4180,8,2025-10-24,in_store,completed
16213,4237,1,2025-10-24,online,completed
16214,4336,8,2025-10-24,in_store,completed
16215,4354,8,2025-10-24,online,completed
16216,4384,3,2025-10-24,online,completed
16217,4469,1,2025-10-24,online,completed
16218,4531,7,2025-10-24,in_store,completed
16219,4584,6,2025-10-24,in_store,completed
16220,4597,2,2025-10-24,online,completed
16221,4601,1,2025-10-24,in_store,completed
16222,4649,5,2025-10-24,online,completed
16223,4795,8,2025-10-24,in_store,completed
16224,4908,6,2025-10-24,online,completed
16225,4920,3,2025-10-24,online,completed
16226,139,8,2025-10-25,online,completed
16227,143,5,2025-10-25,in_store,cancelled
16228,221,7,2025-10-25,online,completed
16229,284,8,2025-10-25,online,completed
16230,350,7,2025-10-25,in_store,completed
16231,474,8,2025-10-25,in_store,completed
16232,539,4,2025-10-25,online,completed
16233,692,6,2025-10-25,in_store,completed
16234,927,4,2025-10-25,online,completed
16235,975,7,2025-10-25,online,completed
16236,992,3,2025-10-25,in_store,completed
16237,1102,8,2025-10-25,in_store,completed
16238,1163,2,2025-10-25,online,completed
16239,1166,7,2025-10-25,in_store,completed
16240,1194,6,2025-10-25,online,completed
16241,1198,1,2025-10-25,online,completed
16242,1262,1,2025-10-25,in_store,completed
16243,1343,7,2025-10-25,online,completed
16244,1358,7,2025-10-25,in_store,completed
16245,1545,5,2025-10-25,in_store,completed
16246,1665,4,2025-10-25,in_store,completed
16247,1697,8,2025-10-25,online,completed
16248,1814,8,2025-10-25,online,completed
16249,1832,2,2025-10-25,online,completed
16250,1923,6,2025-10-25,in_store,cancelled
16251,2032,5,2025-10-25,in_store,completed
16252,2253,5,2025-10-25,in_store,completed
16253,2328,5,2025-10-25,online,completed
16254,2360,5,2025-10-25,online,completed
16255,2414,3,2025-10-25,in_store,completed
16256,2426,4,2025-10-25,online,completed
16257,2486,8,2025-10-25,online,completed
16258,2502,7,2025-10-25,in_store,completed
16259,2522,7,2025-10-25,in_store,completed
16260,2711,7,2025-10-25,online,completed
16261,2913,8,2025-10-25,online,completed
16262,3032,5,2025-10-25,in_store,cancelled
16263,3056,8,2025-10-25,online,completed
16264,3067,6,2025-10-25,online,completed
16265,3126,1,2025-10-25,online,completed
16266,3156,2,2025-10-25,online,completed
16267,3351,7,2025-10-25,online,completed
16268,3394,5,2025-10-25,online,completed
16269,3589,4,2025-10-25,online,completed
16270,3687,7,2025-10-25,in_store,completed
16271,3762,3,2025-10-25,online,completed
16272,3905,1,2025-10-25,in_store,completed
16273,3913,5,2025-10-25,in_store,completed
16274,3935,5,2025-10-25,online,completed
16275,4032,3,2025-10-25,online,completed
16276,4084,6,2025-10-25,in_store,completed
16277,4089,1,2025-10-25,in_store,completed
16278,4222,4,2025-10-25,in_store,completed
16279,4318,8,2025-10-25,online,completed
16280,4390,3,2025-10-25,in_store,completed
16281,4396,4,2025-10-25,in_store,completed
16282,4499,5,2025-10-25,in_store,completed
16283,4566,8,2025-10-25,in_store,completed
16284,4632,5,2025-10-25,in_store,completed
16285,4644,7,2025-10-25,in_store,completed
16286,4791,5,2025-10-25,online,completed
16287,4819,3,2025-10-25,online,completed
16288,4843,7,2025-10-25,online,completed
16289,4879,6,2025-10-25,online,completed
16290,4995,4,2025-10-25,online,completed
16291,114,8,2025-10-26,online,completed
16292,224,5,2025-10-26,in_store,completed
16293,302,6,2025-10-26,in_store,completed
16294,322,7,2025-10-26,online,completed
16295,327,5,2025-10-26,in_store,completed
16296,432,6,2025-10-26,in_store,completed
16297,455,3,2025-10-26,online,completed
16298,503,1,2025-10-26,online,completed
16299,526,5,2025-10-26,online,completed
16300,578,3,2025-10-26,online,completed
16301,625,4,2025-10-26,online,completed
16302,828,1,2025-10-26,in_store,completed
16303,842,3,2025-10-26,in_store,completed
16304,879,4,2025-10-26,online,completed
16305,899,7,2025-10-26,in_store,completed
16306,923,8,2025-10-26,in_store,completed
16307,924,7,2025-10-26,in_store,completed
16308,932,6,2025-10-26,online,completed
16309,975,7,2025-10-26,online,cancelled
16310,1093,2,2025-10-26,online,completed
16311,1122,7,2025-10-26,online,cancelled
16312,1201,2,2025-10-26,online,completed
16313,1233,2,2025-10-26,online,completed
16314,1381,1,2025-10-26,in_store,completed
16315,1739,7,2025-10-26,in_store,completed
16316,1756,5,2025-10-26,online,completed
16317,1759,4,2025-10-26,online,completed
16318,1870,6,2025-10-26,in_store,completed
16319,1961,1,2025-10-26,in_store,completed
16320,1996,7,2025-10-26,online,completed
16321,2119,4,2025-10-26,online,completed
16322,2165,2,2025-10-26,online,completed
16323,2269,7,2025-10-26,online,completed
16324,2284,6,2025-10-26,online,completed
16325,2468,6,2025-10-26,in_store,completed
16326,2560,4,2025-10-26,online,completed
16327,2563,6,2025-10-26,online,cancelled
16328,2578,8,2025-10-26,online,completed
16329,2728,7,2025-10-26,online,completed
16330,2763,8,2025-10-26,in_store,completed
16331,2782,2,2025-10-26,in_store,completed
16332,2862,2,2025-10-26,online,completed
16333,2891,7,2025-10-26,online,completed
16334,3003,1,2025-10-26,online,completed
16335,3064,7,2025-10-26,online,completed
16336,3282,6,2025-10-26,online,completed
16337,3367,4,2025-10-26,in_store,completed
16338,3609,4,2025-10-26,in_store,completed
16339,3770,8,2025-10-26,online,completed
16340,3801,1,2025-10-26,online,completed
16341,3863,5,2025-10-26,online,completed
16342,4069,6,2025-10-26,in_store,completed
16343,4072,6,2025-10-26,online,completed
16344,4174,8,2025-10-26,online,completed
16345,4264,6,2025-10-26,online,completed
16346,4265,4,2025-10-26,in_store,completed
16347,4288,6,2025-10-26,online,completed
16348,4322,8,2025-10-26,online,completed
16349,4419,6,2025-10-26,online,completed
16350,4498,8,2025-10-26,online,completed
16351,4506,8,2025-10-26,in_store,completed
16352,4574,2,2025-10-26,online,completed
16353,4600,6,2025-10-26,online,completed
16354,4617,5,2025-10-26,online,completed
16355,4846,6,2025-10-26,online,completed
16356,4896,8,2025-10-26,online,completed
16357,4920,3,2025-10-26,online,completed
16358,1,7,2025-10-27,in_store,completed
16359,174,6,2025-10-27,in_store,completed
16360,184,6,2025-10-27,in_store,completed
16361,202,1,2025-10-27,online,completed
16362,435,8,2025-10-27,online,completed
16363,438,1,2025-10-27,online,completed
16364,486,5,2025-10-27,in_store,completed
16365,533,7,2025-10-27,online,cancelled
16366,656,3,2025-10-27,in_store,completed
16367,856,1,2025-10-27,online,completed
16368,860,6,2025-10-27,in_store,completed
16369,943,1,2025-10-27,online,completed
16370,1060,5,2025-10-27,in_store,completed
16371,1143,2,2025-10-27,in_store,completed
16372,1148,6,2025-10-27,online,completed
16373,1336,1,2025-10-27,online,completed
16374,1518,7,2025-10-27,in_store,completed
16375,1534,5,2025-10-27,online,completed
16376,1602,6,2025-10-27,online,completed
16377,1625,4,2025-10-27,in_store,completed
16378,1649,1,2025-10-27,online,completed
16379,1663,5,2025-10-27,in_store,completed
16380,1665,3,2025-10-27,online,completed
